School,Leadership,Teachers,Other Staff,American Indian/Alaskan Native Count,American Indian/Alaskan Native Average Years in Title,American Indian/Alaskan Native Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American Count,Black/African American Average Years in Title,Black/African American Average Years at School,Hawaiian/Pacific Islander Count,Hawaiian/Pacific Islander Average Years in Title,Hawaiian/Pacific Islander Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other Count,Unknown/Other Average Years in Title,Unknown/Other Average Years at School,American Indian/Alaskan Native Count 1,American Indian/Alaskan Native Average Years in Title 1,American Indian/Alaskan Native Average Years at School 1,Asian Count 1,Asian Average Years in Title 1,Asian Average Years at School 1,Black/African American  Count,Black/African American  Average Years in Title,Black/African American  Average Years at School,Hawaiian/Pacific Islander Count 1,Hawaiian/Pacific Islander Average Years in Title 1,Hawaiian/Pacific Islander Average Years at School 1,Hispanic Count 1,Hispanic Average Years in Title 1,Hispanic Average Years at School 1,White Count 1,Wite Average Years in Title,White Average Years at School 1,Multiple Count 1,Multiple Average Years in Title 1,Multiple Average Years at School 1,Unknown/Other Count 1,Unknown/Other Average Years in Title 1,Unknown/Other Average Years at School 1,American Indian/Alaskan Native Count 2,American Indian/Alaskan Native Average Years in Title 2,American Indian/Alaskan Native Average Years at School 2,Asian Count 2,Asian Average Years in Title 2,Asian Average Years at School 2,Black/African American Count 1,Black/African American Average Years in Title 1,Black/African American Average Years at School 1,Hawaiian/Pacific Islander Count 2,Hawaiian/Pacific Islander Average Years in Title 2,Hawaiian/Pacific Islander Average Years at School 2,Hispanic Count 2,Hispanic Average Years in Title 2,Hispanic Average Years at School 2,White Count 2,White Average Years in Title 1,White Average Years at School 2,Multiple Count 2,Multiple Average Years in Title 2,Multiple Average Years at School 2,Unknown/Other Count 2,Unknown/Other Average Years in Title 2,Unknown/Other Average Years at School 2
27Q051,1,19,6,*,,,*,,,*,,,*,,,*,,,14,11.9,9.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q053,3,19,13,*,,,*,,,*,,,*,,,*,,,9,7.7,2.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,1.7,1.7,*,,,*,,,5,10.3,8.1,*,,,*,,
27Q056,2,26,9,*,,,*,,,*,,,*,,,*,,,22,10.5,8.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q060,4,81,18,*,,,*,,,*,,,*,,,14,11.6,10.2,61,13.5,13,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,12.3,7.7,*,,,*,,
27Q062,4,61,21,*,,,*,,,*,,,*,,,5,11,8.6,48,11.4,9.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.3,8.7,*,,,*,,,*,,,9,4.9,4.3,*,,,*,,
27Q063,4,81,35,*,,,*,,,*,,,*,,,*,,,71,14.3,12.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,8.3,6.7,15,6.3,5,*,,,*,,
27Q064,1,35,14,*,,,*,,,*,,,*,,,*,,,29,16.1,13.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q065,2,37,11,*,,,*,,,*,,,*,,,6,13.1,13,28,13,11.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q066,3,37,19,*,,,*,,,*,,,*,,,*,,,33,12.5,10.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,6.9,6,5,6,6.5,*,,,*,,
27Q090,3,53,32,*,,,*,,,*,,,*,,,10,15.8,15.8,38,14.7,14.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,10.5,7,*,,,*,,,12,5.6,5.1,9,6.9,5.9,*,,,*,,
27Q096,2,21,3,*,,,*,,,8,10.2,4.8,*,,,*,,,7,10.4,6.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q097,3,49,19,*,,,*,,,*,,,*,,,9,12.7,9.4,36,14.6,12.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,9.5,3.2,7,10.5,8.8,*,,,*,,
27Q100,3,65,29,*,,,*,,,6,23.7,19.5,*,,,6,14.8,11.6,50,14.2,11.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,7.6,5.6,13,7.2,5.9,*,,,*,,
27Q104,3,49,25,*,,,*,,,9,13.1,11.9,*,,,*,,,34,14.5,12.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,15.4,11.1,*,,,7,6.3,5.8,10,11.7,8,*,,,*,,
27Q105,3,70,32,*,,,*,,,6,21.6,11.7,*,,,6,9.8,7.5,57,12.8,10.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,8,5.8,*,,,5,7.2,3.7,13,11.7,10.6,*,,,*,,
27Q106,2,18,7,*,,,*,,,8,3.5,2.5,*,,,*,,,5,9.8,8.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q108,5,91,26,*,,,*,,,*,,,*,,,6,11.8,9.9,79,9.8,8.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,4.7,11.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,16,11,9.3,*,,,*,,
27Q114,2,50,24,*,,,*,,,*,,,*,,,*,,,50,13.1,9.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,20,6,5.5,*,,,*,,
27Q123,3,45,29,*,,,*,,,12,11.9,10.9,*,,,*,,,24,18.6,17.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,8.2,6.1,*,,,8,9.7,5.8,*,,,*,,,*,,
27Q124,3,67,14,*,,,*,,,17,14.5,11.5,*,,,*,,,42,13.2,11.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q137,6,128,31,*,,,11,10.2,9.1,8,14.8,12.4,*,,,22,9.2,8.5,81,12.6,10.5,*,,,5,5.1,3.5,*,,,*,,,*,,,*,,,*,,,5,11.4,13.9,*,,,*,,,*,,,7,4.6,4.4,*,,,*,,,6,3.6,3.6,14,10,7.2,*,,,*,,
27Q146,3,43,16,*,,,*,,,*,,,*,,,*,,,40,16.6,12.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,9.3,6.8,*,,,*,,
27Q155,3,34,12,*,,,*,,,14,14.3,13.5,*,,,*,,,15,16.3,15.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,7.9,6.6,*,,,*,,,*,,,*,,,*,,
27Q183,3,52,19,*,,,*,,,10,15.1,12.5,*,,,5,8.6,8,35,10.2,7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,13,10,8.4,*,,,*,,
27Q197,3,44,24,*,,,5,3,3,10,14.1,3.4,*,,,16,9.3,4.2,13,13.2,10.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,8.6,5,*,,,*,,,5,14.6,10.4,*,,,*,,
27Q202,4,72,19,*,,,6,9.8,7.1,5,11.7,6.4,*,,,7,14.6,8.9,53,13.1,10.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,4.7,4.7,8,9.9,9.1,*,,,*,,
27Q207,2,63,24,*,,,*,,,*,,,*,,,*,,,55,14.7,13.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,19,13.4,11.4,*,,,*,,
27Q210,5,132,24,*,,,12,8.4,6.1,19,12.7,10,*,,,18,11.4,9.2,77,11.3,8.8,*,,,6,6.6,4.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,9.9,5.5,*,,,*,,,12,8.7,6.9,*,,,*,,
27Q223,3,45,21,*,,,*,,,13,21.7,16.4,*,,,*,,,24,17.6,14.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,7.2,5.4,*,,,*,,,5,8.8,5.5,*,,,*,,
27Q226,5,68,17,*,,,6,9.1,7.2,32,11.2,7.8,*,,,9,13,10.3,17,9.4,7.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,14,11.9,*,,,*,,,*,,,*,,,*,,
27Q232,3,64,16,*,,,*,,,*,,,*,,,*,,,56,14.7,9.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,16.2,13.5,*,,,*,,
27Q253,3,46,19,*,,,*,,,14,11.5,9.5,*,,,8,7.4,5.9,22,11,7.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,4.1,4.1,*,,,*,,,8,10.1,8.1,*,,,*,,
27Q254,3,42,17,*,,,*,,,8,21.8,13.5,*,,,*,,,25,12.3,11.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,9.8,7.1,7,12.3,9.1,*,,,*,,
27Q273,2,27,12,*,,,*,,,6,9.8,4.3,*,,,6,6,3.8,10,13.9,6.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,10.8,6.2,*,,,*,,,*,,
27Q282,3,17,2,*,,,*,,,*,,,*,,,*,,,13,8,2.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q297,2,29,8,*,,,*,,,*,,,*,,,*,,,22,7.5,3.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,5.9,4,*,,,*,,
27Q306,2,31,15,*,,,*,,,*,,,*,,,7,7.4,6.5,21,7.4,4.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,4.3,3.9,*,,,*,,,*,,
27Q316,2,33,16,*,,,*,,,*,,,*,,,*,,,28,5.8,3.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,6.8,3.7,*,,,*,,
27Q317,2,43,14,*,,,*,,,*,,,*,,,*,,,39,9.7,6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,6.3,4.5,*,,,*,,
27Q318,1,22,5,*,,,*,,,6,14.4,3.5,*,,,*,,,14,7.5,3.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q319,3,38,4,*,,,*,,,23,6.4,3.1,*,,,6,3.4,2.1,6,11.4,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q323,5,74,14,*,,,*,,,*,,,*,,,8,7.5,6,56,8.7,6.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,5.3,3.3,*,,,*,,
27Q333,1,27,8,*,,,*,,,8,15.2,8.8,*,,,*,,,15,7.7,4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
27Q362,3,35,21,*,,,*,,,*,,,*,,,5,7.6,4.4,25,5.8,3.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,4.9,4.8,*,,,*,,,7,7.6,3.6,*,,,*,,
27Q377,2,28,16,*,,,*,,,*,,,*,,,5,2.8,0.8,23,4.8,1.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,13,3.9,1.5,*,,,*,,
28Q008,2,33,9,*,,,*,,,14,14.2,8.1,*,,,*,,,14,10.6,8.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,11.7,10.8,*,,,*,,
28Q040,2,30,19,*,,,*,,,15,11.4,9.3,*,,,*,,,12,10.7,8.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,9.7,8.1,*,,,*,,,*,,,*,,,*,,
28Q048,2,40,19,*,,,5,9.8,5.3,17,11.7,5.6,*,,,*,,,12,12.9,8.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,15,5.1,4.5,*,,,*,,,*,,,*,,,*,,
28Q050,3,60,22,*,,,8,3.9,3.9,7,8.8,6,*,,,5,12.6,7.9,38,10.4,10,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,3.9,3.9,7,5.6,4,*,,,*,,
28Q054,2,39,20,*,,,9,5.2,4.4,*,,,*,,,8,12.6,11.8,17,12.2,10.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,4.9,4.4,*,,,*,,,6,6.6,5.8,5,5.4,5,*,,,*,,
28Q055,2,42,15,*,,,*,,,5,17.2,8,*,,,*,,,34,15.1,12.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,11.4,9.5,*,,,*,,,*,,,*,,,*,,
28Q072,2,26,16,*,,,*,,,16,17.1,12.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,13,8.2,5,*,,,*,,,*,,,*,,,*,,
28Q080,3,35,22,*,,,*,,,14,12,10,*,,,*,,,16,12.9,11.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,12.5,12.3,*,,,*,,,7,12.9,15.1,*,,,*,,
28Q082,3,48,12,*,,,*,,,*,,,*,,,9,8,3.9,30,12.9,11.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
28Q086,3,56,19,*,,,*,,,*,,,*,,,7,13.8,12.7,42,16.6,13.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,15,7.2,*,,,5,10.7,8.4,6,7,5.6,*,,,*,,
28Q099,3,58,35,*,,,*,,,*,,,*,,,*,,,50,12.5,11.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,11.7,11.7,*,,,*,,,11,8.7,7.8,13,7,6.7,*,,,*,,
28Q101,3,42,14,*,,,*,,,*,,,*,,,*,,,36,10.8,8.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,4.7,4.8,*,,,*,,
28Q117,3,59,26,*,,,5,12.6,12.6,9,13.1,9.2,*,,,9,15.7,14.8,36,16.4,14.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,5.1,4.9,*,,,5,13.3,7.4,*,,,*,,,*,,
28Q121,3,52,14,*,,,*,,,*,,,*,,,*,,,45,11.4,10.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,3.5,2.4,*,,,*,,,*,,
28Q139,2,47,17,*,,,*,,,*,,,*,,,7,10,9.3,32,15.3,12.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,11.3,7.5,*,,,*,,,*,,
28Q140,2,30,12,*,,,*,,,11,12.7,9.6,*,,,*,,,12,11.4,8.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.7,6.5,*,,,*,,
28Q144,3,58,17,*,,,5,7.4,6.1,*,,,*,,,*,,,48,14.7,12.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,13.9,12.9,*,,,*,,,*,,,8,18.1,13.1,*,,,*,,
28Q157,5,103,32,*,,,10,9.5,7.8,*,,,*,,,9,11.9,6.8,81,8.5,7.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,10,9.5,*,,,8,11,9.2,14,9.7,8.9,*,,,*,,
28Q160,3,38,19,*,,,*,,,6,17.3,14,*,,,*,,,26,13.4,10.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,12.5,11,*,,,*,,,*,,,*,,,*,,
28Q161,2,46,19,*,,,*,,,5,20.8,14.9,*,,,*,,,35,16.6,14,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,3.6,4.1,5,11.5,10.8,*,,,*,,,7,7.3,6.9,*,,,*,,
28Q167,3,70,15,*,,,9,4,3,9,5.7,4.5,*,,,7,6.3,2.7,41,6.7,4.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,11.4,5.5,*,,,*,,,*,,
28Q174,2,44,21,*,,,*,,,*,,,*,,,*,,,40,14.2,10.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,6.3,6.2,*,,,*,,
28Q175,2,51,24,*,,,*,,,6,14.2,9.4,*,,,*,,,36,15.8,12.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,3.9,3.7,*,,,6,9.3,7.2,11,6.7,5.8,*,,,*,,
28Q182,3,55,23,*,,,*,,,*,,,*,,,14,16.4,13.5,37,14.2,11.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,13.1,8.1,*,,,11,8,7.8,*,,,*,,,*,,
28Q190,4,65,12,*,,,8,8.3,8.1,6,14.1,8.6,*,,,12,7.7,6.5,37,13.2,10.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,10.2,4.9,*,,,*,,
28Q196,3,62,17,*,,,*,,,*,,,*,,,6,14,8.3,51,11.5,8.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,10.4,7.2,*,,,*,,
28Q206,2,41,20,*,,,*,,,*,,,*,,,*,,,33,14.9,12,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,13.8,9.6,*,,,*,,,7,7.8,5,*,,,*,,
28Q217,5,106,34,*,,,11,7.2,5.4,21,14.8,12.8,*,,,18,13.9,12.2,50,10.5,8.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,3.8,2.8,9,11.3,8.5,*,,,10,7.6,5.1,5,13.1,12.4,*,,,*,,
28Q220,3,45,26,*,,,*,,,*,,,*,,,5,3.2,3.2,35,13,10.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,11.1,8.1,*,,,*,,,10,10.1,8.9,*,,,*,,
28Q287,2,28,8,*,,,*,,,12,10.1,4,*,,,*,,,6,7.1,3.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
28Q303,2,20,4,*,,,*,,,*,,,*,,,*,,,17,10.8,5.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
28Q312,1,22,6,*,,,*,,,6,3.8,1.5,*,,,5,4.9,3.7,11,3.4,1.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,3.2,2,*,,,*,,,*,,,*,,,*,,
28Q332,2,26,5,*,,,*,,,7,9.2,1.7,*,,,*,,,15,9.4,2.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
28Q349,2,38,9,*,,,6,4.5,1.5,5,3.9,2,*,,,5,3.9,2,21,4,1.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
28Q354,2,41,25,*,,,*,,,14,9.7,4.5,*,,,6,6.6,4.4,20,7.6,4.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,17,5.3,5.3,*,,,*,,,*,,,*,,,*,,
28Q358,2,31,9,*,,,*,,,12,6.8,2.4,*,,,*,,,10,3.3,2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
29Q015,2,26,12,*,,,*,,,11,9,7.5,*,,,*,,,10,8.3,4.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
29Q033,3,60,17,*,,,*,,,9,18.1,17.1,*,,,5,15.2,10.1,41,14.3,10.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,10.6,9.7,*,,,*,,
29Q034,3,37,19,*,,,*,,,8,9.9,9.9,*,,,*,,,26,5.8,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,11.7,7.4,*,,,*,,,*,,,*,,,*,,
29Q035,3,44,18,*,,,9,9,7,9,11.2,5,*,,,*,,,23,14.7,11.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,6.4,6.2,*,,,*,,,*,,,*,,,*,,
29Q036,3,31,12,*,,,*,,,16,15.6,9.8,*,,,*,,,13,8,5.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,13.9,7.2,*,,,*,,,*,,,*,,,*,,
29Q037,2,29,11,*,,,*,,,18,13.4,10.9,*,,,*,,,10,15.6,15.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,17.3,16.6,*,,,*,,,*,,,*,,,*,,
29Q038,2,21,6,*,,,*,,,8,11.5,7.2,*,,,*,,,11,17.8,11.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,10.5,6.4,*,,,*,,,*,,,*,,,*,,
29Q052,2,33,20,*,,,*,,,18,14.9,12.6,*,,,*,,,12,15.9,13.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,13,9.4,6.2,*,,,*,,,*,,,*,,,*,,
29Q059,3,38,9,*,,,*,,,24,13.5,8.5,*,,,*,,,8,9,5.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,10.3,6.7,*,,,*,,,*,,,*,,,*,,
29Q095,3,86,21,*,,,9,13,12.5,26,11.5,8.6,*,,,19,16.2,14.6,31,15.7,13.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,11.3,5.3,*,,,10,17.3,12.9,*,,,*,,,*,,
29Q109,5,78,16,*,,,6,14,10.1,33,13.5,8.7,*,,,5,12.6,5.4,31,11.4,7.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,14.7,7.8,*,,,*,,,*,,,*,,,*,,
29Q116,3,58,22,*,,,*,,,32,12.6,9.5,*,,,*,,,20,11.5,7.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,11.5,6.2,*,,,7,8.9,7.4,*,,,*,,,*,,
29Q118,2,29,14,*,,,*,,,18,18.5,9.8,*,,,*,,,8,15.1,10.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,18.4,17.2,*,,,*,,,*,,,*,,,*,,
29Q131,4,42,18,*,,,*,,,*,,,*,,,*,,,36,13.2,9.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
29Q132,1,29,14,*,,,*,,,18,12.8,11.5,*,,,*,,,8,16,14.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,11.1,7.8,*,,,*,,,*,,,*,,,*,,
29Q134,2,31,12,*,,,*,,,14,15.6,12.7,*,,,*,,,13,16.7,12.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,16,12,*,,,*,,,*,,,*,,,*,,
29Q135,4,67,29,*,,,*,,,12,20.6,19.5,*,,,6,15.8,13.6,45,14.4,11.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,14.7,10.8,*,,,6,12.8,9.9,7,14,11,*,,,*,,
29Q136,2,38,15,*,,,*,,,27,13,10.3,*,,,*,,,8,16.6,14.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,11.3,8.3,*,,,*,,,*,,,*,,,*,,
29Q138,4,47,16,*,,,*,,,17,15.3,10.8,*,,,9,11.7,8.8,19,15.9,10,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,11,8.3,*,,,*,,,*,,,*,,,*,,
29Q147,2,47,17,*,,,*,,,24,13.1,9.8,*,,,*,,,21,13.2,10.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,5.9,5,*,,,*,,,*,,,*,,,*,,
29Q156,2,15,5,*,,,*,,,12,19.7,12.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
